id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
1117309937187737600,1117309937187737600,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,1025414500827246597,azst420,CrAzYtWiSt420 [evos],,Sea of thieves was a great game to stream.. I jumped off the boat like 3 times while moving.. kicked some skeletons ass.. and had a good time with my friends.. @vice_vs thank you soo much for those bitties you da best!!  A nice Re sub @ox1muspr1me was my co pirate! Good times!!! pic.twitter.com/iCGUaX7T0E,"['vice_vs', 'ox1muspr1me']",[],[],0,0,0,,[],https://twitter.com/AzSt420/status/1117309937187737600,,,1
1117309937179217921,1117254087496486912,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,1113175881533419520,maoni0,Maoni Stephens,,yeah wordpress has extremely primitive support for blog editing. I had to write html myself so I tend to stay with very vanilla looking blog entries.,"['teadrivendev', 'terrajobst', 'parsley72']",[],[],0,0,0,,[],https://twitter.com/maoni0/status/1117309937179217921,,,0
1117309936923492353,1117140111668535296,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,252743113,muslimpson,YuShen82,,Sure.,['bluepuppett'],[],[],0,0,0,Moon,[],https://twitter.com/MuSlimpson/status/1117309936923492353,,,0
1117309936789282817,1117309936789282817,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,910734888466309120,sydneyjader_,Sydney Jade,,"rude, judgmental.",,[],[],0,0,0,Arkansas,[],https://twitter.com/sydneyjader_/status/1117309936789282817,,,0
1117309936701202434,1116832948253282304,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,2225397813,displacedsotan,Mike Perron,,I heard there's a recall on that too!,['10kk763'],[],[],0,0,0,"Valdosta, GA",[],https://twitter.com/displacedsotan/status/1117309936701202434,,,0
1117309936688439296,1117308383889985537,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,763271282523709440,startkilling,diego,,ur fckn dead your ass is grass,['islaislai'],[],[],1,0,2,california ,[],https://twitter.com/startkilling/status/1117309936688439296,,,0
1117309936659324928,1117309936659324928,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,1068511032723804161,dorkyaubrey,Aubrey🧸,,Mom i AM the friend that jumps off the bridge,,[],[],0,0,0,United States,[],https://twitter.com/dorkyaubrey/status/1117309936659324928,,,0
1117309936604721153,1117309936604721153,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,421596491,mackiny_shea,𝒦𝒾𝓃,,Okay I’m done now lmao,,[],[],0,0,0,"Goshen, IN",[],https://twitter.com/mackiny_shea/status/1117309936604721153,,,0
1117309936499924992,1117308520788000769,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,62397366,37yearoldex0l,😭I SAW JONGIN AND HE WAVED BACK AT ME😭,"Queens, NY",*typo 🤣 i'm in a rush. Tweeting from the bathroom. Bye.🤣 @KDramaKPopLuv kindly DM @JCT47507037 ☺️ Congratulations ☺️,"['kdramakpopluv', 'jct47507037']",[],[],0,0,3,"New York, NY",[],https://twitter.com/37yEaRoLdEx0L/status/1117309936499924992,,,0
1117309936395083781,1117309936395083781,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,2791146902,mytagrafe,myta,,"will u spill your secrets with me — if you dm me who you are, probably! https://curiouscat.me/Mytagrafe/post/846954919?t=1555222422 …",,['https://curiouscat.me/Mytagrafe/post/846954919?t=1555222422'],[],0,0,0,Canada,[],https://twitter.com/Mytagrafe/status/1117309936395083781,,,0
1117309936101470211,1117303892948029440,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,824877696521957376,tenaciouse5,Tenacious E,,Done.,"['joeindallas1', 'marching_onward', 'kamalamode']",[],[],0,0,0,,[],https://twitter.com/TenaciousE5/status/1117309936101470211,,,0
1117309936076296192,1117309936076296192,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,68140838,fanfooty,FanFooty,,💥 Daniel McKenzie: Looked wobbly after a headclash with Newnes in Q2 #AFLSaintsHawks  http://live.fanfooty.com.au/game/2019/6936-saints-hawks …,,['http://live.fanfooty.com.au/game/2019/6936-saints-hawks'],[],0,0,0,Australia,['#aflsaintshawks'],https://twitter.com/FanFooty/status/1117309936076296192,,,0
1117309936051081217,1117309936051081217,1555222422000,2019-04-14,02:13:42,Eastern Daylight Time,1098849597039038464,maqmorales_,maq✨,,Soon as that bitch mushed Maryanne I straight rocked her straight in her shit 🤣🤣🤣🤣🤦🏻‍♀️,,[],[],0,0,0,,[],https://twitter.com/maqmorales_/status/1117309936051081217,,,0
1117309935690354688,1117168199106220032,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,2742044315,duffgear,Dave Murphy,,Way too Expensive to attend NBA GAMES. JUST ABSURD.,['cjzer0'],[],[],0,0,0,,[],https://twitter.com/DuffGear/status/1117309935690354688,,,0
1117309935602167809,1117309935602167809,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1094778331541659648,sustainableglu1,Sustainable Gluttony (Alex)🥩🏋,,"If you’re competitive, tracking your training performance will encourage a healthy lifestyle  This is why I advocate it before dietary & lifestyle changes  B/c if you want to improve badly enough, you’ll eventually drop your unhealthy habits, but the FOMO cost won’t seem as high https://twitter.com/danielkellytrt/status/1117132845808414721 …",,['https://twitter.com/danielkellytrt/status/1117132845808414721'],[],0,0,0,"San Francisco, CA",[],https://twitter.com/sustainableglu1/status/1117309935602167809,,https://twitter.com/DanielKellyTRT/status/1117132845808414721,0
1117309935593738241,1117268505324326912,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1051499930,reimerhowie,Howie Reimer,"Kamloops, British Columbia",Not a #Kadri fan but that knee on knee by #DeBrusk is suspendible IMO.,['hockeynight'],[],[],0,0,0,ish,"['#kadri', '#debrusk']",https://twitter.com/ReimerHowie/status/1117309935593738241,,,0
1117309935514079232,1117309935514079232,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,950958427081129984,every1likesjaz,Jasmine Berryessa,,When you're so white that you get a sunburn on the first warm day of 2019 in Idaho....#notjoking,,[],[],0,0,0,,['#notjoking'],https://twitter.com/Every1LikesJaz/status/1117309935514079232,,,0
1117309935505768448,1117298848144207875,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,918668216448233472,sarahw_47,sarahsmiles💜,,Wah! @BTS_twt ?!? I’m there 💜,"['1037kissfm', 'bts_twt']",[],[],0,0,0,"Illinois, USA",[],https://twitter.com/sarahw_47/status/1117309935505768448,,,0
1117309935425953793,1117242926654947328,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,955166239470510080,davidpiepho,David Piepho,,"The bottom line is under Democratic leadership, California has gone from the Golden state to the Tarnished state.  Many lifelong Californians are leaving a state they once called home.    As a lifelong Californian myself I'm aware my state has become a National embarrassment.","['adamcbest', 'realdonaldtrump']",[],[],0,0,0,Northern California,[],https://twitter.com/DavidPiepho/status/1117309935425953793,,,0
1117309935266729989,1117309935266729989,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,27684186,whispers007,della woods,,Restaurant where Ocasio-Cortez worked permanently closes because of liberal policies she supports http://bit.ly/2D5vOhp ,,['http://bit.ly/2D5vOhp'],[],0,0,0,michigan,[],https://twitter.com/whispers007/status/1117309935266729989,,,0
1117309935208083457,1117309935208083457,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,180664809,like_the_silver,Sterling B. 🍃,,"Hey #Hist582, late night for me! For the crew working with South America, I have thrown some notes up onto the OneDrive about the Shipibo culture and their ceramic designs. I might try to get just a bit more before Monday, but we may have enough to start with. Cheers!",,[],[],0,0,0,"Belleville, IL",['#hist582'],https://twitter.com/Like_the_Silver/status/1117309935208083457,,,0
1117309935124140033,1117269908671406080,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,356190748,danielruiz_mr,Daniel Ruiz.,,One of the best shows that I never seen xD thats Dirk Gently💙,['roxasbuddy'],[],[],0,0,0,México.,[],https://twitter.com/DanielRuiz_mr/status/1117309935124140033,,,0
1117309935115698176,1117309935115698176,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,828425990917541888,kaitlynlafleurr,Rene’ 🤪,,y’all go get scream go hero . I’m so goofy I kill myself laughing at that game 😂,,[],[],0,0,0,"Lake Charles, LA",[],https://twitter.com/kaitlynlafleurr/status/1117309935115698176,,,0
1117309935115620353,1117309807210455040,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1081718617,daintymongeau,𝘑𝘶𝘭𝘪𝘢,,why is this me anytime i go out,['itsmarioselman'],[],[],0,0,0,"Los Angeles, CA ",[],https://twitter.com/daintymongeau/status/1117309935115620353,,,0
1117309934993981440,1117308075919073281,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,505454704,birnbaummatt,Matt Birnbaum,,"IDK which show you brought it up, but “Fifteen” was the Canadian Ryan Reynolds show. I used to watch the crap out of it on Nickelodeon.  I always figured that was him, but I never looked it up.   I was like 17 or 18 and I have no idea why that show appealed to me.",['ginagrad'],[],[],0,0,0,"Seattle, WA",[],https://twitter.com/BirnbaumMatt/status/1117309934993981440,,,0
1117309934973014016,1117309934973014016,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1031061013343268866,stolenavery,jade needs more billie mutuals,,i’ll pretend this is live pic.twitter.com/tPkILS0CSQ,,[],['https://pbs.twimg.com/media/D4F7dgxU0AE1Pq6.jpg'],1,0,2,Jupiter,[],https://twitter.com/stolenavery/status/1117309934973014016,,,0
1117309934922760192,1117307574309793792,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,916734388913795073,april38820331,April,,Hope you feel better,['wentworthchar_4'],[],[],0,0,0,"West Lebanon, NH",[],https://twitter.com/April38820331/status/1117309934922760192,,,0
1117309934872477696,1117309934872477696,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1497246727,annoyedracefan,Annoyed Race Fan,,That's not good spinning on the pace lap,,[],[],0,0,0,"Charlotte, NC",[],https://twitter.com/annoyedracefan/status/1117309934872477696,,,0
1117309934817820672,1117309934817820672,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,47355850,skinnyvanilla80,Andrea,,@Dfresh408i seriously! 😂 https://twitter.com/manuginobili/status/1117292284175945729 …,['dfresh408i'],['https://twitter.com/manuginobili/status/1117292284175945729'],[],0,0,0,"San Francisco, Ca",[],https://twitter.com/skinnyvanilla80/status/1117309934817820672,,https://twitter.com/manuginobili/status/1117292284175945729,0
1117309934717288450,1117309934717288450,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,322066264,queenshay95,Shay✨,,That too😂,,[],[],0,0,0,,[],https://twitter.com/QueenShay95/status/1117309934717288450,,,0
1117309934696185857,1117174740836331520,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,15251411,tonyakay,Tonya Kay,,What the heck?!,['tonyakayfan10'],[],[],0,0,0,"Los Angeles, CA",[],https://twitter.com/tonyakay/status/1117309934696185857,,,0
1117309934545203200,1117309934545203200,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,921640524993327104,taeontheshore,elly 🌼,,holy shit this heat is killing me,,[],[],0,0,0,paradise,[],https://twitter.com/Taeontheshore/status/1117309934545203200,,,0
1117309934486601728,1117308573049131008,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1002435940814655489,tossadoo,🍹,,"YA’LL, GOT IS ON MY FUCKIN’ BIRTHDAY, BITCH!!! pic.twitter.com/CYfcp9X3hS",,[],[],0,0,1,"Nashville, TN",[],https://twitter.com/tossadoo/status/1117309934486601728,,,1
1117309934457069569,1115630106255355904,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,234682714,jordanearlsimas,Jordan Simas,,Wow that’s an insane stat!,['timkawakami'],[],[],0,0,0,"Fremont, Ca",[],https://twitter.com/jordanearlsimas/status/1117309934457069569,,,0
1117309934411108352,1117309934411108352,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1354407390,novaonlineus,Nova Online,,You are listening to Take on Me - a-ha,,[],[],0,0,0,,[],https://twitter.com/NovaOnlineUs/status/1117309934411108352,,,0
1117309934398595073,1117183777728540679,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,29375713,lolalives,Val,,@RonSexsmith you got yourself some competition here,"['zenbecca', 'ronsexsmith']",[],[],1,0,0,"Québec, Canada",[],https://twitter.com/LolaLives/status/1117309934398595073,,,0
1117309934390206465,1117309807235608576,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1862378060,courtlandwebb,courtland,,"and then when i do scream it’s into an abyss that don’t scream back like damn, how that work??",,[],[],0,0,0,"Houston, TX",[],https://twitter.com/courtlandwebb/status/1117309934390206465,,,0
1117309934348189697,1115411443925618689,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,184993010,tiger2therescue,MrsTiger,,Congratulations!,['tylerperry'],[],[],0,0,0,,[],https://twitter.com/tiger2therescue/status/1117309934348189697,,,0
1117309934331285506,1117309934331285506,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,65495479,jam29josh,Josh,,"Is he getting tips, cause he should be getting tips https://twitter.com/jennyjaffe/status/1116935781598187520 …",,['https://twitter.com/jennyjaffe/status/1116935781598187520'],[],0,0,0,Ontario Canada,[],https://twitter.com/JAm29JOSH/status/1117309934331285506,,https://twitter.com/jennyjaffe/status/1116935781598187520,0
1117309934322851842,1117297125103001600,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,431316554,steph_97,steph,,HOLY SHIT,['krollaney'],[],[],0,0,1,Australia,[],https://twitter.com/steph_97/status/1117309934322851842,,,0
1117309934314643457,1117309934314643457,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,980812373421326337,sprjnday,boy with luv🌹,,im back with my yoongi bs🤒😔😔,,[],[],0,0,0,"Ontario, Canada",[],https://twitter.com/sprjnday/status/1117309934314643457,,,0
1117309934280986624,1117309934280986624,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,252734726,genesissiana,Genesis,,Saturday Glow pic.twitter.com/q1q4IVLBI2,,[],['https://pbs.twimg.com/media/D4F7dSuVUAIuCd8.jpg'],0,0,0,"Los Angeles, CA",[],https://twitter.com/genesissiana/status/1117309934280986624,,,0
1117309934230573056,1117179463123386368,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,4049116693,benjaminatchley,Ben ⚡️,,You killed this bro! 🔥,['devan_garcia'],[],[],0,0,0,"Riverside, CA",[],https://twitter.com/BenjaminAtchley/status/1117309934230573056,,,0
1117309934222413824,1117303244852727808,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,986367763735171073,paolago52963471,La lesuga 💜 MAP OF THE SOUL: PERSONA,,"It's Kim Taehyung, but his stage name is V pic.twitter.com/xQV4nUMb1u","['tiedyehoe', 'hopehoseokx']",[],['https://pbs.twimg.com/media/D4F7dgPXkAATM52.jpg'],0,0,0,México,[],https://twitter.com/PaolaGo52963471/status/1117309934222413824,,,0
1117309934201384965,1117307280163246080,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,402853826,whereismypair,Moon Shah🌛❤,,Ok 2 years given,['engineer_huma'],[],[],0,0,0,Earth,[],https://twitter.com/whereismypair/status/1117309934201384965,,,0
1117309934184488963,1117309934184488963,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,19655568,brobwx,Brandon Robinson,,Here’s the latest update from the Storm Prediction Center. The enhanced risk (3 out of 5) for severe weather was moved slightly east. Stay updated for the latest watches and warnings with the WYMT Weather App. pic.twitter.com/LraCLhveeL,,[],['https://pbs.twimg.com/media/D4F7dRKWsAAtrWW.jpg'],0,0,0,"Hazard, KY",[],https://twitter.com/brobwx/status/1117309934184488963,,,0
1117309934171869185,1117309934171869185,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1106048474749915137,9natey,natey,,2v2 chall link teams,,[],[],1,0,0,"Las Vegas, NV",[],https://twitter.com/9Natey/status/1117309934171869185,,,0
1117309933974740992,1117309933974740992,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,897644818712547328,2019dankmemes,Dank Meme Factory,,Outstanding move pic.twitter.com/XEvojQ2PAB,,[],['https://pbs.twimg.com/media/D4F7dTuUEAEwETs.jpg'],0,0,0,The black hole,[],https://twitter.com/2019DankMemes/status/1117309933974740992,,,0
1117309933874290690,1117309933874290690,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,3070299625,_nnikkaa,Nik Nik✨,,My talks with nee be so helpful😭,,[],[],0,0,0,"New Orleans, LA",[],https://twitter.com/_Nnikkaa/status/1117309933874290690,,,0
1117309933697953792,1117271606420574208,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1099778096994050048,faattiimaax,𝒻𝒶𝓉𝒾𝓂𝒶,,Bitchhhhh we talked bahah 🙈,['yunngcatt'],[],[],1,0,1,"Soledad, CA",[],https://twitter.com/faattiimaax/status/1117309933697953792,,,0
1117309933589082112,1117309933589082112,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,3287019721,techdomme,Mistress Harley®,,Got another SEXY Tribute! Call me at  https://www.niteflirt.com/listings/show/10546223-Sex-Therapy-Counseling-Advice-Line?un=c458 … 2 see why boys <3 handing me cash. #findom #finsub #paypig #humanATM,,['https://www.niteflirt.com/listings/show/10546223-Sex-Therapy-Counseling-Advice-Line?un=c458'],[],0,0,0,,"['#findom', '#finsub', '#paypig', '#humanatm']",https://twitter.com/Techdomme/status/1117309933589082112,,,0
1117309933567893505,1117179187750682624,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1067174647148437508,unfortunategod,UnfortunateArts,"Phoenix, AZ",I love her ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,['ezukart'],[],[],0,0,0,,[],https://twitter.com/UnfortunateGod/status/1117309933567893505,,,0
1117309933542731779,1117309933542731779,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,778459941556277248,nattaliecastroo,nat💙,,No need to explain u don’t care so 🤷🏽‍♀️,,[],[],0,0,0,"California, USA",[],https://twitter.com/nattaliecastroo/status/1117309933542731779,,,0
1117309933480030208,1117309933480030208,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1237190725,vagabond_punk,Kayl Portman,,I do this all the time. 😂 pic.twitter.com/qarqt99vKx,,[],['https://pbs.twimg.com/media/D4F7dWNW4AEaa2j.jpg'],0,0,0,"Seattle, WA",[],https://twitter.com/Vagabond_Punk/status/1117309933480030208,,,0
1117309933475835905,1117116291125600257,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,223243803,vatiammatri,Vati Ammatri,,So cool. We all do too. Thank you both.,"['mimirocah1', 'joycewhitevance', 'msnbc']",[],[],0,0,0,,[],https://twitter.com/vatiammatri/status/1117309933475835905,,,0
1117309933412855808,1116384393856278529,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1033164967065862145,isnottweeting,IsNotTweeting,,"It's not that I think they stopped trying. It's that Muslims aren't as unhinged as Islamic extremists or White Supremacists and, our government doesn't see White Supremacist hate crimes as a problem.","['harold_rempel3', 'mrhapiguy', 'dunnecharlene', 'aoc', 'ilhanmn']",[],[],0,0,0,,[],https://twitter.com/IsNotTweeting/status/1117309933412855808,,,0
1117309933404524544,1117309576351629313,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,2581437023,pradaxyz,prada,,literally,"['convertibles', 'phambin0']",[],[],0,0,1,nyc,[],https://twitter.com/pradaxyz/status/1117309933404524544,,,0
1117309933366722560,1117309933366722560,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,835636208713748482,_ontherocks11,miguel,,Still up im usually sleep by 11-12 👀,,[],[],0,0,0,"Houston, TX",[],https://twitter.com/_ontherocks11/status/1117309933366722560,,,0
1117309933303758848,1117296922207903745,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,545597999,kyletabbott,Kyle Abbott,,You can’t make threats from law prom. Them’s the rules,['jarredstindt'],[],[],0,0,0,"Chapel Hill, NC",[],https://twitter.com/KyleTAbbott/status/1117309933303758848,,,0
1117309933161201664,1117309933161201664,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,2514326742,shawnvette,SHAWN,,Being in the comfort of my own home means everything,,[],[],0,0,0,"Akron, OH",[],https://twitter.com/Shawnvette/status/1117309933161201664,,,0
1117309933064736769,1117309933064736769,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,20691338,thatdudemcfly,OXTAIL PAPI,,"""dash remembers"" is creaaaasing me https://twitter.com/DashGetEm/status/1117309590951956480 …",,['https://twitter.com/DashGetEm/status/1117309590951956480'],[],0,0,1,Toronto,[],https://twitter.com/ThatDudeMCFLY/status/1117309933064736769,,https://twitter.com/DashGetEm/status/1117309590951956480,0
1117309933064577024,1116183826290610176,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,90524825,koboldskeep,KoboldsKeep makes games,,"You should have a conversation with @qntm, who writes SCP articles.","['themeatly', 'qntm']",[],[],0,0,0,,[],https://twitter.com/koboldskeep/status/1117309933064577024,,,0
1117309933060591616,1117309933060591616,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,204221966,ayeyoprince,AboveTheEarth,,I’m just ah hustling ass nigga,,[],[],0,0,0,"Lafayette, LA",[],https://twitter.com/AyeYoPrince/status/1117309933060591616,,,0
1117309933047963649,1117309933047963649,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1043751352424378370,qrkybillionaire,xavier™,,they r sleeping https://twitter.com/qrkybillionaire/status/1117306537385582593 …,,['https://twitter.com/qrkybillionaire/status/1117306537385582593'],[],0,0,2,mason,[],https://twitter.com/qrkybillionaire/status/1117309933047963649,,https://twitter.com/qrkybillionaire/status/1117306537385582593,0
1117309932829839362,1114234063089557505,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,872663534294925312,kittycatcraft10,KittyCatCrafter,,Work on Lumber Tycoon 2 please! You might be bored of it IDK but players aren't! I've seen so many people say i'm bored and leave but they always rejoin after an update! Updates is what people want! And please update the change log every single time it bothers a lot of people.,['defaultio'],[],[],0,0,0,,[],https://twitter.com/KittyCatCraft10/status/1117309932829839362,,,0
1117309932813148162,1117309932813148162,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1068005689556156416,deftdolans,Chantel 💙 💜🎗,,Y’all I deadass had a dream that Bryant spilled the tea in his snaps about ethma and was lowkey sad when I woke up and there were no snaps.,,[],[],0,0,0,"Louisiana, USA",[],https://twitter.com/deftdolans/status/1117309932813148162,,,0
1117309932762615810,1117309932762615810,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,209194764,_princessrosita,Rosita♥,,Me  I’m cute though💁🏻‍♀️💅🏻 https://twitter.com/takecarept2/status/1116910001262448646 …,,['https://twitter.com/takecarept2/status/1116910001262448646'],[],0,0,0,,[],https://twitter.com/_PrincessRosita/status/1117309932762615810,,https://twitter.com/TakeCarePT2/status/1116910001262448646,0
1117309932666142720,1117224469058195457,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,3261583835,51franke,F*Aguilar-Ballard,,I'm guessin he likes his middle foot better❓💓,['prettyboyspic15'],[],[],0,0,0,,[],https://twitter.com/51franke/status/1117309932666142720,,,0
1117309932645130241,1117306538199097349,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1114703826999582720,jizzellelopezz,jizzelle lopez,,Same:/,['pixiyami'],[],[],0,0,0,"Perris, CA",[],https://twitter.com/jizzellelopezz/status/1117309932645130241,,,0
1117309932607401984,1117296195880267781,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,998452889004728320,goldensol_,☀️,,He sound like a door creaking lmao,['bbysanjida'],[],[],0,0,1,USA,[],https://twitter.com/goldensol_/status/1117309932607401984,,,0
1117309932565454848,1117168678670221312,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,976946408132567041,libamerican,Wonder Woman 💌,,Bye bot.  Block!,"['osdaenoyi65', 'kathygriffin']",[],[],0,0,0,,[],https://twitter.com/LibAmerican/status/1117309932565454848,,,0
1117309932351569920,1117309932351569920,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,899354293509038080,roymaganalopez,Roí Boí,,my feet hurttttt,,[],[],1,0,1,"Fresno, CA",[],https://twitter.com/roymaganalopez/status/1117309932351569920,,,0
1117309932158644225,1117303924799578112,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,1052199348,dominguez_pat,Patrick,,"He could’ve been in the ufc years ago, he chose to wait this long until he felt he was ready, he’s pretty much a finished product. Still good, not no Jones though","['scout_expert', 'theplaq', 'w3johny', 'hey2thezeus', 'jonnybones']",[],[],1,0,0,"Albuquerque, NM",[],https://twitter.com/dominguez_pat/status/1117309932158644225,,,0
1117309932049551361,1117309932049551361,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,74898565,lunacee73,Luna,,"Este tells Damien that he should tell everyone that he'd put her up, ""she's a vote for me in jury"" so she's gotta go. Dane agrees, says that would make everyone (ie Mark) feel safe. Dane adds to also say he'd put Kyra up for being annoying, and Adam. #BBCAN7",,[],[],0,0,0,h,['#bbcan7'],https://twitter.com/LunaCee73/status/1117309932049551361,,,0
1117309932032937984,1117309460769312769,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,2950549001,johnnyreece20,hehasitall,,I've no seen it I'm no in to sci fi shit,['collette1251'],[],[],0,0,0,scotland,[],https://twitter.com/johnnyreece20/status/1117309932032937984,,,0
1117309931965673472,1117293006548127744,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,211761424,9ty9th,angel 💜 persona,,glad you liked! check out FIRE and DOPE for some more great choreos 👌🔥 (turn on captions for english lyrics!),"['1044poplar', 'hphungkc']",[],[],0,0,0,"Toronto, Canada",[],https://twitter.com/9ty9th/status/1117309931965673472,,,0
1117309931957387264,1117307977789313026,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,19633005,manic_swens,Sarah O.,,"I mean, fair play to them. If the Toronto-based and American hedge fund bosses of Postmedia can demand a pro-Kenney editorial, at least the NDP are working within the system to try and beat the UCP at their own game.  I still don't have to like it though.  #Abvote #ABpoli #ABleg","['johnleungyyc', 'albertandp']",[],[],1,0,2,Alberta,"['#abvote', '#abpoli', '#ableg']",https://twitter.com/manic_swens/status/1117309931957387264,,,0
1117309931928064001,1117309931928064001,1555222421000,2019-04-14,02:13:41,Eastern Daylight Time,508036507,poplawless,🔥Pop🔥,,Gotta make up for all the the days I ain’t have shit. Let’s get it 💯 #Lsssup #MOB #Honcho pic.twitter.com/hKjuNgp0FW,,[],[],0,0,0,"Miami, FL","['#lsssup', '#mob', '#honcho']",https://twitter.com/PopLawless/status/1117309931928064001,,,1
1117309931408039936,1117309931408039936,1555222420000,2019-04-14,02:13:40,Eastern Daylight Time,851209175224987649,arohaoishin,Oisín || #🍑진진,,THIS specific moment with his lil smile lol 💘💘 pic.twitter.com/hNjdp8riey,,[],[],0,1,2,NYC,[],https://twitter.com/ArohaOishin/status/1117309931408039936,,,1
1117309931391053825,1117303806327279618,1555222420000,2019-04-14,02:13:40,Eastern Daylight Time,110431037,brandon_bird,Brandon Bird,,"Star Wars fans get really mad when things connect (Anakin building C-3PO) but also really, really want everything to connect.",,[],[],1,1,10,"Los Angeles, CA",[],https://twitter.com/Brandon_Bird/status/1117309931391053825,,,0
1117309931374428161,1117309464716173313,1555222420000,2019-04-14,02:13:40,Eastern Daylight Time,806913851266625539,peachsxda,리나 🍑 𝒑 𝒆 𝒓 𝒔 𝒐 𝒏 𝒂,,Uh I’m dead in the ground,"['tubbyivy31', 'drivenstardust']",[],[],0,0,1,"New York, NY",[],https://twitter.com/peachsxda/status/1117309931374428161,,,0
1117309931366039552,1117309931366039552,1555222420000,2019-04-14,02:13:40,Eastern Daylight Time,1009093803523887104,that1mikeyoukno,Michael Goulette,,Slept through the flight.,,[],[],0,0,0,"Columbus, OH",[],https://twitter.com/that1mikeyoukno/status/1117309931366039552,,,0
